member_id,filter_index,channel_index,channel_name,kernel_position,signed_weight
2864601_0.437,4,6,gds22_over_shat_squared,7,0.154203861951828
2864601_0.437,4,6,gds22_over_shat_squared,8,0.04903456196188927
2864601_0.437,4,6,gds22_over_shat_squared,9,0.11260703951120377
2864601_0.437,4,6,gds22_over_shat_squared,10,-0.006325601600110531
2864601_0.437,4,6,gds22_over_shat_squared,11,-0.019595369696617126
2864601_0.437,4,6,gds22_over_shat_squared,12,-0.05547286942601204
2864601_0.437,5,0,bmag,0,-0.022849244996905327
2864601_0.437,5,0,bmag,1,0.047220151871442795
2864601_0.437,5,0,bmag,2,0.14735300838947296
2864601_0.437,5,0,bmag,3,0.19337181746959686
2864601_0.437,5,0,bmag,4,-0.013430164195597172
2864601_0.437,5,0,bmag,5,0.004574051592499018
2864601_0.437,5,0,bmag,6,-0.12172414362430573
2864601_0.437,5,0,bmag,7,-0.08390819281339645
2864601_0.437,5,0,bmag,8,-0.24380040168762207
2864601_0.437,5,0,bmag,9,-0.10990093648433685
2864601_0.437,5,0,bmag,10,-0.0701521784067154
2864601_0.437,5,0,bmag,11,-0.054890427738428116
2864601_0.437,5,0,bmag,12,0.013987715356051922
2864601_0.437,5,1,gbdrift,0,0.31396031379699707
2864601_0.437,5,1,gbdrift,1,0.40013012290000916
2864601_0.437,5,1,gbdrift,2,0.4716351628303528
2864601_0.437,5,1,gbdrift,3,0.38235458731651306
2864601_0.437,5,1,gbdrift,4,0.5025045871734619
2864601_0.437,5,1,gbdrift,5,0.6511132121086121
2864601_0.437,5,1,gbdrift,6,0.812595546245575
2864601_0.437,5,1,gbdrift,7,1.0125218629837036
2864601_0.437,5,1,gbdrift,8,0.8650252819061279
2864601_0.437,5,1,gbdrift,9,0.827761173248291
2864601_0.437,5,1,gbdrift,10,0.809628427028656
2864601_0.437,5,1,gbdrift,11,0.41246020793914795
2864601_0.437,5,1,gbdrift,12,0.20270176231861115
2864601_0.437,5,2,cvdrift,0,0.3502213656902313
2864601_0.437,5,2,cvdrift,1,0.3132769465446472
2864601_0.437,5,2,cvdrift,2,0.1154741495847702
2864601_0.437,5,2,cvdrift,3,0.1021742969751358
2864601_0.437,5,2,cvdrift,4,0.09305611252784729
2864601_0.437,5,2,cvdrift,5,0.19748814404010773
2864601_0.437,5,2,cvdrift,6,0.3953601121902466
2864601_0.437,5,2,cvdrift,7,0.4631735682487488
2864601_0.437,5,2,cvdrift,8,0.5395984053611755
2864601_0.437,5,2,cvdrift,9,0.6674748063087463
2864601_0.437,5,2,cvdrift,10,0.581016480922699
2864601_0.437,5,2,cvdrift,11,0.35722294449806213
2864601_0.437,5,2,cvdrift,12,0.2808581590652466
2864601_0.437,5,3,gbdrift0_over_shat,0,0.5825576782226562
2864601_0.437,5,3,gbdrift0_over_shat,1,0.20656102895736694
2864601_0.437,5,3,gbdrift0_over_shat,2,-0.11148402094841003
2864601_0.437,5,3,gbdrift0_over_shat,3,-0.3108464479446411
2864601_0.437,5,3,gbdrift0_over_shat,4,-0.24033766984939575
2864601_0.437,5,3,gbdrift0_over_shat,5,-0.27032408118247986
2864601_0.437,5,3,gbdrift0_over_shat,6,-0.3022015690803528
2864601_0.437,5,3,gbdrift0_over_shat,7,-0.7219805717468262
2864601_0.437,5,3,gbdrift0_over_shat,8,-0.7559328675270081
2864601_0.437,5,3,gbdrift0_over_shat,9,-0.5627791881561279
2864601_0.437,5,3,gbdrift0_over_shat,10,-0.16835066676139832
2864601_0.437,5,3,gbdrift0_over_shat,11,-0.196304589509964
2864601_0.437,5,3,gbdrift0_over_shat,12,-0.2654321491718292
2864601_0.437,5,4,gds2,0,-0.05410953611135483
2864601_0.437,5,4,gds2,1,-0.07781706005334854
2864601_0.437,5,4,gds2,2,-0.050714269280433655
2864601_0.437,5,4,gds2,3,0.035859979689121246
2864601_0.437,5,4,gds2,4,-0.02745889313519001
2864601_0.437,5,4,gds2,5,-0.2153797298669815
2864601_0.437,5,4,gds2,6,-0.16090014576911926
2864601_0.437,5,4,gds2,7,-0.3519189655780792
2864601_0.437,5,4,gds2,8,-0.19864584505558014
2864601_0.437,5,4,gds2,9,-0.31182053685188293
2864601_0.437,5,4,gds2,10,-0.17309518158435822
2864601_0.437,5,4,gds2,11,-0.07970166206359863
2864601_0.437,5,4,gds2,12,-0.06300517916679382
2864601_0.437,5,5,gds21_over_shat,0,0.08912530541419983
2864601_0.437,5,5,gds21_over_shat,1,-0.003056103363633156
2864601_0.437,5,5,gds21_over_shat,2,0.03163987398147583
2864601_0.437,5,5,gds21_over_shat,3,0.06563939899206161
2864601_0.437,5,5,gds21_over_shat,4,0.20419694483280182
2864601_0.437,5,5,gds21_over_shat,5,0.11259046196937561
2864601_0.437,5,5,gds21_over_shat,6,0.08155638724565506
2864601_0.437,5,5,gds21_over_shat,7,0.06770513206720352
2864601_0.437,5,5,gds21_over_shat,8,0.14658983051776886
2864601_0.437,5,5,gds21_over_shat,9,0.09780800342559814
2864601_0.437,5,5,gds21_over_shat,10,0.11842794716358185
2864601_0.437,5,5,gds21_over_shat,11,-0.014696442522108555
2864601_0.437,5,5,gds21_over_shat,12,-0.06318637728691101
2864601_0.437,5,6,gds22_over_shat_squared,0,-0.049776434898376465
2864601_0.437,5,6,gds22_over_shat_squared,1,0.11096391081809998
2864601_0.437,5,6,gds22_over_shat_squared,2,-0.052815839648246765
2864601_0.437,5,6,gds22_over_shat_squared,3,0.09597157686948776
2864601_0.437,5,6,gds22_over_shat_squared,4,-0.05895388871431351
2864601_0.437,5,6,gds22_over_shat_squared,5,-0.06623698025941849
2864601_0.437,5,6,gds22_over_shat_squared,6,0.10343819111585617
2864601_0.437,5,6,gds22_over_shat_squared,7,0.13276055455207825
2864601_0.437,5,6,gds22_over_shat_squared,8,0.03704199194908142
2864601_0.437,5,6,gds22_over_shat_squared,9,-0.007951540872454643
2864601_0.437,5,6,gds22_over_shat_squared,10,-0.0450134240090847
2864601_0.437,5,6,gds22_over_shat_squared,11,0.08724957704544067
2864601_0.437,5,6,gds22_over_shat_squared,12,0.01942351460456848
2864601_0.437,6,0,bmag,0,-0.0012346472358331084
2864601_0.437,6,0,bmag,1,0.04550677910447121
2864601_0.437,6,0,bmag,2,0.14699730277061462
2864601_0.437,6,0,bmag,3,0.25138059258461
2864601_0.437,6,0,bmag,4,0.44945982098579407
2864601_0.437,6,0,bmag,5,0.37212705612182617
2864601_0.437,6,0,bmag,6,0.16422224044799805
2864601_0.437,6,0,bmag,7,0.039767734706401825
2864601_0.437,6,0,bmag,8,-0.1643950641155243
2864601_0.437,6,0,bmag,9,-0.15792851150035858
2864601_0.437,6,0,bmag,10,-0.1345190554857254
2864601_0.437,6,0,bmag,11,-0.22237856686115265
2864601_0.437,6,0,bmag,12,-0.21599961817264557
2864601_0.437,6,1,gbdrift,0,-0.20254816114902496
2864601_0.437,6,1,gbdrift,1,-0.20415449142456055
2864601_0.437,6,1,gbdrift,2,-0.26012203097343445
2864601_0.437,6,1,gbdrift,3,-0.31082409620285034
2864601_0.437,6,1,gbdrift,4,-0.4690478444099426
2864601_0.437,6,1,gbdrift,5,-0.3006962835788727
2864601_0.437,6,1,gbdrift,6,-0.21739351749420166
2864601_0.437,6,1,gbdrift,7,-0.14212100207805634
2864601_0.437,6,1,gbdrift,8,-0.31856921315193176
2864601_0.437,6,1,gbdrift,9,-0.20524382591247559
2864601_0.437,6,1,gbdrift,10,-0.18786516785621643
2864601_0.437,6,1,gbdrift,11,-0.3308646082878113
2864601_0.437,6,1,gbdrift,12,-0.2380969077348709
2864601_0.437,6,2,cvdrift,0,0.1525682657957077
2864601_0.437,6,2,cvdrift,1,0.11838405579328537
2864601_0.437,6,2,cvdrift,2,-0.05537716671824455
2864601_0.437,6,2,cvdrift,3,-0.17692966759204865
2864601_0.437,6,2,cvdrift,4,-0.08340943604707718
2864601_0.437,6,2,cvdrift,5,-0.11538821458816528
2864601_0.437,6,2,cvdrift,6,0.027641450986266136
2864601_0.437,6,2,cvdrift,7,0.1576576679944992
2864601_0.437,6,2,cvdrift,8,0.187162384390831
2864601_0.437,6,2,cvdrift,9,0.0628291442990303
2864601_0.437,6,2,cvdrift,10,0.06734392791986465
2864601_0.437,6,2,cvdrift,11,0.1386486291885376
2864601_0.437,6,2,cvdrift,12,0.3008551299571991
2864601_0.437,6,3,gbdrift0_over_shat,0,-0.12933731079101562
2864601_0.437,6,3,gbdrift0_over_shat,1,-0.19642110168933868
2864601_0.437,6,3,gbdrift0_over_shat,2,-0.1781940907239914
2864601_0.437,6,3,gbdrift0_over_shat,3,-0.13526542484760284
2864601_0.437,6,3,gbdrift0_over_shat,4,-0.2426217794418335
2864601_0.437,6,3,gbdrift0_over_shat,5,-0.5121073126792908
2864601_0.437,6,3,gbdrift0_over_shat,6,-0.43451622128486633
2864601_0.437,6,3,gbdrift0_over_shat,7,-0.2064313292503357
2864601_0.437,6,3,gbdrift0_over_shat,8,-0.4210248291492462
2864601_0.437,6,3,gbdrift0_over_shat,9,-0.5151368975639343
2864601_0.437,6,3,gbdrift0_over_shat,10,-0.6541768312454224
2864601_0.437,6,3,gbdrift0_over_shat,11,-0.4218898117542267
2864601_0.437,6,3,gbdrift0_over_shat,12,-0.4886762499809265
2864601_0.437,6,4,gds2,0,0.0863490030169487
2864601_0.437,6,4,gds2,1,-0.07334885001182556
2864601_0.437,6,4,gds2,2,0.0024124626070261
2864601_0.437,6,4,gds2,3,0.07570911198854446
2864601_0.437,6,4,gds2,4,0.0182026494294405
2864601_0.437,6,4,gds2,5,0.07717610150575638
2864601_0.437,6,4,gds2,6,-0.06322959065437317
2864601_0.437,6,4,gds2,7,-0.028691379353404045
2864601_0.437,6,4,gds2,8,-0.0600242018699646
2864601_0.437,6,4,gds2,9,-0.01092749834060669
2864601_0.437,6,4,gds2,10,0.0434049591422081
2864601_0.437,6,4,gds2,11,-0.06123210862278938
2864601_0.437,6,4,gds2,12,0.1712806671857834
2864601_0.437,6,5,gds21_over_shat,0,-0.08022942394018173
2864601_0.437,6,5,gds21_over_shat,1,-0.07317740470170975
2864601_0.437,6,5,gds21_over_shat,2,-0.05961407721042633
2864601_0.437,6,5,gds21_over_shat,3,-0.05373060330748558
2864601_0.437,6,5,gds21_over_shat,4,-0.04114515334367752
2864601_0.437,6,5,gds21_over_shat,5,0.00631211930885911
2864601_0.437,6,5,gds21_over_shat,6,0.07378562539815903
2864601_0.437,6,5,gds21_over_shat,7,0.08243495970964432
2864601_0.437,6,5,gds21_over_shat,8,-0.08461210131645203
2864601_0.437,6,5,gds21_over_shat,9,-0.07945728302001953
2864601_0.437,6,5,gds21_over_shat,10,0.047744154930114746
2864601_0.437,6,5,gds21_over_shat,11,0.07559293508529663
2864601_0.437,6,5,gds21_over_shat,12,0.20609229803085327
2864601_0.437,6,6,gds22_over_shat_squared,0,-0.08568296581506729
2864601_0.437,6,6,gds22_over_shat_squared,1,-0.027464646846055984
2864601_0.437,6,6,gds22_over_shat_squared,2,0.08731748163700104
2864601_0.437,6,6,gds22_over_shat_squared,3,0.202658548951149
2864601_0.437,6,6,gds22_over_shat_squared,4,0.07267125695943832
2864601_0.437,6,6,gds22_over_shat_squared,5,-0.109781913459301
2864601_0.437,6,6,gds22_over_shat_squared,6,-0.15717938542366028
2864601_0.437,6,6,gds22_over_shat_squared,7,-0.2724706828594208
2864601_0.437,6,6,gds22_over_shat_squared,8,-0.20864275097846985
2864601_0.437,6,6,gds22_over_shat_squared,9,-0.15727272629737854
2864601_0.437,6,6,gds22_over_shat_squared,10,-0.0814645066857338
2864601_0.437,6,6,gds22_over_shat_squared,11,-0.061928510665893555
2864601_0.437,6,6,gds22_over_shat_squared,12,-0.051155947148799896
2864601_0.437,7,0,bmag,0,0.18360628187656403
2864601_0.437,7,0,bmag,1,0.01379616279155016
2864601_0.437,7,0,bmag,2,-0.18333293497562408
2864601_0.437,7,0,bmag,3,-0.06444109231233597
2864601_0.437,7,0,bmag,4,-0.1906440556049347
2864601_0.437,7,0,bmag,5,0.05552714318037033
2864601_0.437,7,0,bmag,6,0.051722828298807144
2864601_0.437,7,0,bmag,7,0.12224873900413513
2864601_0.437,7,0,bmag,8,0.23127029836177826
2864601_0.437,7,0,bmag,9,0.16563060879707336
2864601_0.437,7,0,bmag,10,0.4123016893863678
2864601_0.437,7,0,bmag,11,0.42143481969833374
2864601_0.437,7,0,bmag,12,0.43722549080848694
2864601_0.437,7,1,gbdrift,0,0.09224619716405869
2864601_0.437,7,1,gbdrift,1,0.2414686679840088
2864601_0.437,7,1,gbdrift,2,0.33411601185798645
2864601_0.437,7,1,gbdrift,3,0.26982584595680237
2864601_0.437,7,1,gbdrift,4,0.3765760362148285
2864601_0.437,7,1,gbdrift,5,0.5064178109169006
2864601_0.437,7,1,gbdrift,6,0.4123997986316681
2864601_0.437,7,1,gbdrift,7,0.0936729684472084
2864601_0.437,7,1,gbdrift,8,-0.0571296326816082
2864601_0.437,7,1,gbdrift,9,-0.11830966919660568
2864601_0.437,7,1,gbdrift,10,-0.00567219965159893
2864601_0.437,7,1,gbdrift,11,0.07833263278007507
2864601_0.437,7,1,gbdrift,12,-0.03297702595591545
2864601_0.437,7,2,cvdrift,0,-0.10905139148235321
2864601_0.437,7,2,cvdrift,1,-0.11640698462724686
2864601_0.437,7,2,cvdrift,2,0.00819555763155222
2864601_0.437,7,2,cvdrift,3,0.040986090898513794
2864601_0.437,7,2,cvdrift,4,-0.02694026753306389
2864601_0.437,7,2,cvdrift,5,0.15023574233055115
2864601_0.437,7,2,cvdrift,6,-0.009037976153194904
2864601_0.437,7,2,cvdrift,7,-0.14129528403282166
2864601_0.437,7,2,cvdrift,8,-0.34324365854263306
2864601_0.437,7,2,cvdrift,9,-0.39322832226753235
2864601_0.437,7,2,cvdrift,10,-0.250454306602478
2864601_0.437,7,2,cvdrift,11,-0.14226442575454712
2864601_0.437,7,2,cvdrift,12,-0.38500359654426575
2864601_0.437,7,3,gbdrift0_over_shat,0,-0.39238440990448
2864601_0.437,7,3,gbdrift0_over_shat,1,-0.6238064169883728
2864601_0.437,7,3,gbdrift0_over_shat,2,-0.6672918200492859
2864601_0.437,7,3,gbdrift0_over_shat,3,-0.7619631886482239
2864601_0.437,7,3,gbdrift0_over_shat,4,-0.8542394638061523
2864601_0.437,7,3,gbdrift0_over_shat,5,-1.1004356145858765
2864601_0.437,7,3,gbdrift0_over_shat,6,-0.9310029149055481
2864601_0.437,7,3,gbdrift0_over_shat,7,-0.7047430276870728
2864601_0.437,7,3,gbdrift0_over_shat,8,-0.47181037068367004
2864601_0.437,7,3,gbdrift0_over_shat,9,-0.502333402633667
2864601_0.437,7,3,gbdrift0_over_shat,10,-0.38411909341812134
2864601_0.437,7,3,gbdrift0_over_shat,11,-0.14616328477859497
2864601_0.437,7,3,gbdrift0_over_shat,12,-0.03702159225940704
2864601_0.437,7,4,gds2,0,0.0933016687631607
2864601_0.437,7,4,gds2,1,-0.06776072084903717
2864601_0.437,7,4,gds2,2,-0.016359029337763786
2864601_0.437,7,4,gds2,3,-0.06607025116682053
2864601_0.437,7,4,gds2,4,0.0811866745352745
2864601_0.437,7,4,gds2,5,0.014980805106461048
2864601_0.437,7,4,gds2,6,0.0373888798058033
2864601_0.437,7,4,gds2,7,-0.11212513595819473
2864601_0.437,7,4,gds2,8,-0.02941102162003517
2864601_0.437,7,4,gds2,9,0.05727618932723999
2864601_0.437,7,4,gds2,10,0.07181453704833984
2864601_0.437,7,4,gds2,11,-0.035030853003263474
2864601_0.437,7,4,gds2,12,0.028367197141051292
2864601_0.437,7,5,gds21_over_shat,0,0.1505008339881897
2864601_0.437,7,5,gds21_over_shat,1,0.07351640611886978
2864601_0.437,7,5,gds21_over_shat,2,-0.04198763146996498
2864601_0.437,7,5,gds21_over_shat,3,0.06561741977930069
2864601_0.437,7,5,gds21_over_shat,4,-0.025927182286977768
2864601_0.437,7,5,gds21_over_shat,5,0.2399931102991104
2864601_0.437,7,5,gds21_over_shat,6,0.07007356733083725
2864601_0.437,7,5,gds21_over_shat,7,0.014614787884056568
2864601_0.437,7,5,gds21_over_shat,8,-0.06442844867706299
2864601_0.437,7,5,gds21_over_shat,9,0.04665346443653107
2864601_0.437,7,5,gds21_over_shat,10,0.026529556140303612
2864601_0.437,7,5,gds21_over_shat,11,0.017890634015202522
2864601_0.437,7,5,gds21_over_shat,12,0.0036836343351751566
2864601_0.437,7,6,gds22_over_shat_squared,0,0.0029016968328505754
2864601_0.437,7,6,gds22_over_shat_squared,1,-0.1899901181459427
2864601_0.437,7,6,gds22_over_shat_squared,2,-0.2612919509410858
2864601_0.437,7,6,gds22_over_shat_squared,3,-0.45874735713005066
2864601_0.437,7,6,gds22_over_shat_squared,4,-0.43619686365127563
2864601_0.437,7,6,gds22_over_shat_squared,5,-0.4020331799983978
2864601_0.437,7,6,gds22_over_shat_squared,6,-0.35334154963493347
2864601_0.437,7,6,gds22_over_shat_squared,7,-0.12274882942438126
2864601_0.437,7,6,gds22_over_shat_squared,8,-0.2347860485315323
2864601_0.437,7,6,gds22_over_shat_squared,9,-0.047820013016462326
2864601_0.437,7,6,gds22_over_shat_squared,10,0.020235177129507065
2864601_0.437,7,6,gds22_over_shat_squared,11,0.025850148871541023
2864601_0.437,7,6,gds22_over_shat_squared,12,0.17844870686531067
2864601_0.437,8,0,bmag,0,0.06750728189945221
2864601_0.437,8,0,bmag,1,0.0479668453335762
2864601_0.437,8,0,bmag,2,0.03933136165142059
2864601_0.437,8,0,bmag,3,0.022680949419736862
2864601_0.437,8,0,bmag,4,0.14427848160266876
2864601_0.437,8,0,bmag,5,0.07322415709495544
2864601_0.437,8,0,bmag,6,-0.13033369183540344
2864601_0.437,8,0,bmag,7,-0.0273476280272007
2864601_0.437,8,0,bmag,8,-0.13253465294837952
2864601_0.437,8,0,bmag,9,-0.05754747986793518
2864601_0.437,8,0,bmag,10,-0.015342090278863907
2864601_0.437,8,0,bmag,11,0.16138136386871338
2864601_0.437,8,0,bmag,12,0.06297367811203003
2864601_0.437,8,1,gbdrift,0,-0.28871726989746094
2864601_0.437,8,1,gbdrift,1,-0.31715187430381775
2864601_0.437,8,1,gbdrift,2,-0.29197511076927185
2864601_0.437,8,1,gbdrift,3,-0.12467788904905319
2864601_0.437,8,1,gbdrift,4,-0.29142677783966064
2864601_0.437,8,1,gbdrift,5,-0.1728331744670868
2864601_0.437,8,1,gbdrift,6,-0.2835729718208313
2864601_0.437,8,1,gbdrift,7,-0.4883464574813843
2864601_0.437,8,1,gbdrift,8,-0.4455690085887909
2864601_0.437,8,1,gbdrift,9,-0.2526945471763611
2864601_0.437,8,1,gbdrift,10,-0.37583765387535095
2864601_0.437,8,1,gbdrift,11,-0.2533334195613861
2864601_0.437,8,1,gbdrift,12,-0.5187428593635559
2864601_0.437,8,2,cvdrift,0,-0.029108591377735138
2864601_0.437,8,2,cvdrift,1,-0.08133585005998611
2864601_0.437,8,2,cvdrift,2,-0.037476275116205215
2864601_0.437,8,2,cvdrift,3,-0.048390667885541916
2864601_0.437,8,2,cvdrift,4,0.05063565447926521
2864601_0.437,8,2,cvdrift,5,0.0976497158408165
2864601_0.437,8,2,cvdrift,6,0.004577553365379572
2864601_0.437,8,2,cvdrift,7,-0.11707641184329987
2864601_0.437,8,2,cvdrift,8,-0.21209004521369934
2864601_0.437,8,2,cvdrift,9,-0.13217440247535706
2864601_0.437,8,2,cvdrift,10,-0.0892135426402092
2864601_0.437,8,2,cvdrift,11,-0.17823366820812225
2864601_0.437,8,2,cvdrift,12,-0.356442391872406
2864601_0.437,8,3,gbdrift0_over_shat,0,-0.19439446926116943
2864601_0.437,8,3,gbdrift0_over_shat,1,-0.04000488668680191
2864601_0.437,8,3,gbdrift0_over_shat,2,-0.29910773038864136
2864601_0.437,8,3,gbdrift0_over_shat,3,-0.6067565679550171
2864601_0.437,8,3,gbdrift0_over_shat,4,-0.22235555946826935
2864601_0.437,8,3,gbdrift0_over_shat,5,-0.4396524429321289
2864601_0.437,8,3,gbdrift0_over_shat,6,-0.5463005900382996
2864601_0.437,8,3,gbdrift0_over_shat,7,-0.5411962866783142
2864601_0.437,8,3,gbdrift0_over_shat,8,-0.6800572872161865
2864601_0.437,8,3,gbdrift0_over_shat,9,-0.4198279082775116
2864601_0.437,8,3,gbdrift0_over_shat,10,-0.3298308551311493
2864601_0.437,8,3,gbdrift0_over_shat,11,-0.4858587086200714
2864601_0.437,8,3,gbdrift0_over_shat,12,-0.31859299540519714
2864601_0.437,8,4,gds2,0,0.04465422034263611
2864601_0.437,8,4,gds2,1,0.13889458775520325
2864601_0.437,8,4,gds2,2,0.04574662819504738
2864601_0.437,8,4,gds2,3,0.09153168648481369
2864601_0.437,8,4,gds2,4,0.07347236573696136
2864601_0.437,8,4,gds2,5,0.12658393383026123
2864601_0.437,8,4,gds2,6,0.004606285598129034
2864601_0.437,8,4,gds2,7,-0.04215328022837639
2864601_0.437,8,4,gds2,8,0.09576737135648727
2864601_0.437,8,4,gds2,9,0.022827327251434326
2864601_0.437,8,4,gds2,10,-0.10393453389406204
2864601_0.437,8,4,gds2,11,-0.09538179636001587
2864601_0.437,8,4,gds2,12,-0.04762204363942146
2864601_0.437,8,5,gds21_over_shat,0,-0.012773171067237854
2864601_0.437,8,5,gds21_over_shat,1,0.08736059814691544
2864601_0.437,8,5,gds21_over_shat,2,0.05538222938776016
2864601_0.437,8,5,gds21_over_shat,3,-0.002961838385090232
2864601_0.437,8,5,gds21_over_shat,4,0.19764292240142822
2864601_0.437,8,5,gds21_over_shat,5,0.08286619931459427
2864601_0.437,8,5,gds21_over_shat,6,-0.019458748400211334
2864601_0.437,8,5,gds21_over_shat,7,0.05839161574840546
2864601_0.437,8,5,gds21_over_shat,8,-0.07686175405979156
2864601_0.437,8,5,gds21_over_shat,9,-0.025103921070694923
2864601_0.437,8,5,gds21_over_shat,10,-0.15538720786571503
2864601_0.437,8,5,gds21_over_shat,11,-0.18489669263362885
2864601_0.437,8,5,gds21_over_shat,12,-0.10608910024166107
2864601_0.437,8,6,gds22_over_shat_squared,0,0.07842934131622314
2864601_0.437,8,6,gds22_over_shat_squared,1,-0.0836159884929657
2864601_0.437,8,6,gds22_over_shat_squared,2,0.02351967804133892
2864601_0.437,8,6,gds22_over_shat_squared,3,-0.02954685129225254
2864601_0.437,8,6,gds22_over_shat_squared,4,0.05680382624268532
2864601_0.437,8,6,gds22_over_shat_squared,5,-0.0742650106549263
2864601_0.437,8,6,gds22_over_shat_squared,6,-0.00036813959013670683
2864601_0.437,8,6,gds22_over_shat_squared,7,-0.1007855162024498
2864601_0.437,8,6,gds22_over_shat_squared,8,-0.10172418504953384
2864601_0.437,8,6,gds22_over_shat_squared,9,0.040216535329818726
2864601_0.437,8,6,gds22_over_shat_squared,10,0.03310505300760269
2864601_0.437,8,6,gds22_over_shat_squared,11,0.04478542134165764
2864601_0.437,8,6,gds22_over_shat_squared,12,0.04837009683251381
2864601_0.437,9,0,bmag,0,0.01869851164519787
2864601_0.437,9,0,bmag,1,-0.1053929477930069
2864601_0.437,9,0,bmag,2,-0.04982421547174454
2864601_0.437,9,0,bmag,3,-0.15383251011371613
2864601_0.437,9,0,bmag,4,-0.1462506800889969
2864601_0.437,9,0,bmag,5,-0.22669489681720734
2864601_0.437,9,0,bmag,6,0.08775012940168381
2864601_0.437,9,0,bmag,7,0.09520881623029709
2864601_0.437,9,0,bmag,8,0.200430229306221
2864601_0.437,9,0,bmag,9,0.21265709400177002
2864601_0.437,9,0,bmag,10,0.04404084011912346
2864601_0.437,9,0,bmag,11,0.040480975061655045
2864601_0.437,9,0,bmag,12,0.0776098296046257
2864601_0.437,9,1,gbdrift,0,-0.1385153830051422
2864601_0.437,9,1,gbdrift,1,0.048621438443660736
2864601_0.437,9,1,gbdrift,2,0.20940016210079193
2864601_0.437,9,1,gbdrift,3,-0.09560742974281311
2864601_0.437,9,1,gbdrift,4,-0.11604241281747818
2864601_0.437,9,1,gbdrift,5,-0.3445999026298523
2864601_0.437,9,1,gbdrift,6,-0.3470037579536438
2864601_0.437,9,1,gbdrift,7,-0.09971608966588974
2864601_0.437,9,1,gbdrift,8,0.06155146285891533
2864601_0.437,9,1,gbdrift,9,-0.11136338859796524
2864601_0.437,9,1,gbdrift,10,-0.0013664658181369305
2864601_0.437,9,1,gbdrift,11,0.16971291601657867
2864601_0.437,9,1,gbdrift,12,0.26485753059387207
2864601_0.437,9,2,cvdrift,0,-0.09760375320911407
2864601_0.437,9,2,cvdrift,1,0.08385777473449707
2864601_0.437,9,2,cvdrift,2,0.33373668789863586
2864601_0.437,9,2,cvdrift,3,-0.005765330977737904
2864601_0.437,9,2,cvdrift,4,-0.21363134682178497
2864601_0.437,9,2,cvdrift,5,-0.3882472813129425
2864601_0.437,9,2,cvdrift,6,-0.36969614028930664
2864601_0.437,9,2,cvdrift,7,-0.14769907295703888
2864601_0.437,9,2,cvdrift,8,-0.17667081952095032
2864601_0.437,9,2,cvdrift,9,-0.1555374413728714
2864601_0.437,9,2,cvdrift,10,-0.10006716847419739
